bssid,ssid,lat,lon,obs_count,last_seen,sqlite_filename
62:E6:F0:39:D2:A4,myBuick d2a4,43.0234607075698,-83.69681965282554,3,2025-08-02 01:01:18+00,g63.sqlite
62:E6:F0:AE:4B:D3,kay2004,43.02354832836233,-83.69678999635296,3,2024-05-26 16:57:15+00,s22.sqlite
62:E6:F0:E1:85:BF,mytraverse,43.02380941757769,-83.69298037859862,3,2024-10-10 22:43:39+00,j24.sqlite
74:85:2A:3D:9C:28,Squirt,43.015536646857484,-83.68514757641333,3,2024-03-25 18:13:41+00,s22.sqlite
76:95:EC:7C:94:80,myChevrolet,43.03542436285112,-83.69353377595954,3,2024-10-10 20:51:45+00,j24.sqlite
78:61:7C:5E:62:AC,Swimstar1,43.02400291654409,-83.69339830555231,3,2024-04-28 17:47:48+00,s22.sqlite
7C:9A:54:DB:EE:57,My-Game 2.4,42.981584589736286,-83.75927323821163,3,2024-03-31 21:35:46+00,s22.sqlite
82:83:C2:7A:3D:72,Whiting Secured,43.016477197761276,-83.68791946495449,3,2024-10-02 17:27:34+00,j24.sqlite
88:5A:85:D2:87:28,hum24460,43.02343794848014,-83.69680087159676,3,2024-04-10 18:22:18+00,s22.sqlite
88:AD:43:CC:DC:A8,CBCI-8BC8-2.4,42.9744889054634,-83.67300638196808,3,2024-03-24 22:45:57+00,s22.sqlite
88:DE:7C:FF:7F:06,Verizon_HQL99G,42.988859745434695,-83.67603350225735,3,2024-03-24 22:56:54+00,s22.sqlite
8E:53:E6:39:8F:4D,myGMC 8F4D,43.023481666666676,-83.69668500000002,3,2024-05-31 18:22:49+00,s22.sqlite
9A:49:14:91:0A:22,myChevrolet 0a22,43.023533319622715,-83.69671855914653,3,2024-04-26 16:47:18+00,s22.sqlite
A0:55:1F:E8:7A:96,ATTiqetrD3,43.026027337508246,-83.69342210079927,3,2024-10-10 22:17:51+00,j24.sqlite
A0:63:91:83:CE:39,homewire,42.97406236662599,-83.68916094752649,3,2024-03-24 22:38:05+00,s22.sqlite
A0:FF:70:B9:AD:30,CBCI-AD2C,43.013978643962695,-83.68895658599041,3,2024-04-27 23:00:05+00,s22.sqlite
A4:11:62:7E:B1:DE,NTGR_VMB_8679400829,42.992868010534465,-83.70931165695889,3,2024-11-10 00:32:14+00,j24.sqlite
A4:56:CC:10:A6:84,Ms_Mary,43.025436206046315,-83.69334058186995,3,2024-10-10 22:18:43+00,j24.sqlite
AE:4C:A5:65:8E:B5,Crawford Family 2,43.010513475467796,-83.66775943674809,3,2024-04-27 22:57:49+00,s22.sqlite
AC:17:C8:11:CE:68,Chili's Guest Wifi,42.981432345780085,-83.75666546159731,3,2024-04-13 21:41:48+00,s22.sqlite
AC:86:74:71:67:41,MFO - Guest,43.01557787033122,-83.68842523409705,3,2024-03-25 18:24:23+00,s22.sqlite
AC:91:9B:89:1B:88,ATTeV8ek67,43.01025606368928,-83.68758283181033,3,2024-04-27 20:14:04+00,s22.sqlite
AC:91:9B:FF:45:F0,Kandy Land,43.0308655306888,-83.6934299949235,3,2024-10-10 22:11:25+00,j24.sqlite
AC:DF:9F:9C:17:1E,TMOBILE-HOME,43.03332309554401,-83.69348003080825,3,2024-10-10 22:08:18+00,j24.sqlite
B2:17:C8:10:E8:CA,FD Mobile,42.98489494556443,-83.74953956267245,3,2024-04-27 20:20:30+00,s22.sqlite
B4:79:C8:07:97:E8,MTA-Internal,43.010720832007465,-83.65482056979495,3,2024-04-27 22:56:17+00,s22.sqlite
B8:5E:71:97:6B:14,CBCI-FF24-2.4,42.9880379379899,-83.74226572700294,3,2024-03-31 21:38:41+00,s22.sqlite
BA:9F:09:5A:56:B6,myCadillac,43.023465083338586,-83.69682676449003,3,2025-01-25 18:31:01+00,j24.sqlite
BA:9F:09:97:98:F8,BigBNotTheLil1,43.023011419144964,-83.69555361800961,3,2024-04-10 15:10:05+00,s22.sqlite
BC:82:5D:56:60:26,Equinox,43.02346600608197,-83.69679410695602,3,2024-10-06 18:27:32+00,j24.sqlite
BC:82:5D:6A:96:A5,Silverado,43.023514999999996,-83.69673499999999,3,2024-05-31 18:14:39+00,s22.sqlite
BC:82:5D:AF:46:DD,My 2019 Encore,43.02132102480328,-83.69672960396913,3,2024-03-29 21:59:39+00,s22.sqlite
BC:82:5D:B2:75:50,alynettec,43.02343635166372,-83.69679168483248,3,2024-10-04 02:40:53+00,j24.sqlite
BC:A5:11:0D:D4:C4,NETGEAR63,42.97332187380815,-83.6725977293734,3,2024-03-24 22:55:04+00,s22.sqlite
BC:CA:B5:C6:8B:70,HOME-8B72,43.02693133302857,-83.69831611765555,3,2024-04-28 17:39:18+00,s22.sqlite
C2:B0:4D:F1:13:F1,Manan’s iPhone,43.023725771538864,-83.6930978704022,3,2024-04-05 15:40:25+00,s22.sqlite
C4:49:BB:0C:D5:C4,Jones5,43.02341332937552,-83.69684000000001,3,2025-08-12 14:50:11+00,g63.sqlite
C4:49:BB:4E:E3:EE,Zacks Car,43.023760397871435,-83.6931686506346,3,2024-10-10 22:25:00+00,j24.sqlite
C4:49:BB:75:D3:EA,WiFi Hotspot 1085,43.02342863083646,-83.69680155550684,3,2025-01-28 23:40:27+00,j24.sqlite
C4:49:BB:AF:E1:62,WiFi Hotspot 9342,43.02349833333333,-83.69680666666666,3,2024-06-01 22:01:51+00,s22.sqlite
C4:49:BB:B5:F8:48,WiFi Hotspot 7165,43.02341819682357,-83.69680873140103,3,2024-10-08 19:22:07+00,j24.sqlite
C4:49:BB:B6:EB:78,Jitterbug,43.0234305693954,-83.69679534113646,3,2025-01-25 17:36:21+00,j24.sqlite
C8:3A:35:04:EB:D0,Tenda_04EBD0,42.98061729743026,-83.71266757845271,3,2024-03-24 22:31:53+00,s22.sqlite
C8:84:8C:54:93:30,Mott,43.022479999999995,-83.69434000000001,3,2024-05-27 17:44:48+00,s22.sqlite
CA:5A:CF:C9:FC:8E,DIRECT-8E-HP OfficeJet Pro 8020,43.021478333333334,-83.69533500000001,3,2024-05-27 18:07:16+00,s22.sqlite
CE:22:26:3B:94:22,Manley Family,43.02342266937668,-83.6968330560069,3,2024-10-08 20:38:11+00,j24.sqlite
CE:22:26:96:A6:CA,TeresaMcc,43.02344667539892,-83.6968462621443,3,2025-01-27 00:41:02+00,j24.sqlite
CE:22:26:96:D5:04,myChevrolet 9283,43.023716666666665,-83.69320833333335,3,2024-06-03 18:27:31+00,s22.sqlite
CE:22:26:97:81:56,mychevrolet,43.023493333333334,-83.69675166666666,3,2024-05-29 17:05:02+00,s22.sqlite
CE:22:26:CD:34:04,myChevrolet5542,43.024194737140405,-83.69387773178171,3,2024-05-31 18:29:24+00,s22.sqlite
CE:22:26:F8:3A:52,digdawg1954,43.02366293827097,-83.69326739427929,3,2024-04-25 20:28:46+00,s22.sqlite
D4:DC:09:50:BB:D3,MSetup,43.021155307660294,-83.69281390139375,3,2024-05-27 17:48:27+00,s22.sqlite
D4:DC:09:5F:43:14,MSetup,43.019504999999995,-83.69351666666668,3,2024-05-27 18:02:51+00,s22.sqlite
D4:DC:09:60:A0:93,MSetup,43.01889215863355,-83.69162433205163,3,2024-04-10 14:36:56+00,s22.sqlite
D4:DC:09:60:B8:03,MSetup,43.01994829429984,-83.69432263019836,3,2024-04-27 20:10:20+00,s22.sqlite
D4:DC:09:60:E5:F9,MSetup,43.01812437826952,-83.69430430001502,3,2024-04-27 20:11:19+00,s22.sqlite
D8:EC:5E:53:17:D0,CTRAC,42.9812007073066,-83.69589567314028,3,2024-03-24 22:34:38+00,s22.sqlite
DC:7F:A4:DC:2A:0D,ATT6X6PlM3,43.01428614398166,-83.69127437801822,3,2024-04-27 20:12:40+00,s22.sqlite
E0:1C:41:5A:AB:94,KU-Archives,43.01759284986876,-83.69413210748888,3,2024-04-27 20:11:24+00,s22.sqlite
E8:FC:AF:C3:CD:15,ngHub_319453N002EF2,43.01320871883903,-83.69031585108796,3,2024-04-27 20:12:50+00,s22.sqlite
EE:55:A8:0E:8E:8E,successGuest,42.98046273513635,-83.76135697420378,3,2024-04-27 21:53:03+00,s22.sqlite
EE:55:A8:0E:8F:12,successGuest,42.980460997207764,-83.76137179649974,3,2024-04-27 20:23:59+00,s22.sqlite
F0:AB:54:8B:0D:C8,JessMiller,42.979572471957326,-83.7620902542718,3,2025-01-28 23:52:57+00,j24.sqlite
F0:AB:54:90:0A:CB,Connies Malibu,43.02352333333333,-83.69674000000002,3,2024-06-03 19:56:16+00,s22.sqlite
F0:AB:54:92:8D:BA,Chevy Malibu,43.03583874284713,-83.69210645953926,3,2024-10-10 21:16:18+00,j24.sqlite
F0:AB:54:A4:0F:58,Derreks Cruze,43.02395025946569,-83.692769179769,3,2024-04-26 22:13:14+00,s22.sqlite
F0:AB:54:BB:37:A1,Barneypontoon,43.02309190282217,-83.69543875515919,3,2025-08-01 14:49:43+00,g63.sqlite
F4:2E:7F:02:0C:60,hmc-bio,43.01649711548084,-83.68811082610797,3,2024-10-02 17:27:18+00,j24.sqlite
F4:63:49:9E:72:78,Franklin T9 5743,43.02347497364496,-83.6968233609785,3,2024-04-20 03:38:55+00,s22.sqlite
F4:63:49:9E:AB:E0,Franklin T9 2708,43.023431670182596,-83.69679332981639,3,2024-04-29 13:58:07+00,s22.sqlite
F8:F5:32:72:25:00,ATT9cks2RT,43.03177970603126,-83.69348267041747,3,2024-10-10 22:10:16+00,j24.sqlite
FA:91:D1:25:5A:85,CADILLAC_1730,42.980190887727396,-83.75897206912876,3,2024-04-27 21:55:59+00,s22.sqlite
00:30:44:A2:54:B8,Kajeet SmartBus,43.01558085721271,-83.6884167650169,3,2024-10-08 21:14:07+00,s22.sqlite
00:54:AF:1A:1F:9A,Hotspot1F9A,43.02345421560193,-83.69676705346352,3,2025-09-20 02:58:25+00,j24.sqlite
00:54:AF:33:CA:8B,HotspotCA8B,43.02336167400469,-83.69691999560186,3,2025-06-02 22:03:25+00,s22.sqlite
00:54:AF:4E:67:AC,Hotspot67AC,43.0234161945269,-83.69687170903434,3,2025-06-12 16:21:57+00,s22.sqlite
00:54:AF:81:CA:39,HotspotCA39,43.02344722656009,-83.69686200678251,3,2025-08-09 21:11:34+00,j24.sqlite
00:54:AF:9F:6B:75,Hotspot6B75,43.02346377170519,-83.69687130547831,3,2025-05-08 15:58:56+00,j24.sqlite
00:54:AF:AD:9F:89,Hotspot9F89,43.02350166666667,-83.69680333333332,3,2024-10-08 16:06:24+00,s22.sqlite
00:54:AF:B5:F7:71,HotspotF771,43.023586666666674,-83.69333999999999,3,2025-07-23 15:22:41+00,s22.sqlite
02:18:4A:05:A7:23,Jo-Ann Customer Network,42.98404632055929,-83.75122372164404,3,2025-04-19 21:00:57+00,s22.sqlite
02:24:A5:07:E9:E3,myBuick5144,43.023408834723696,-83.69682011194683,3,2025-09-20 21:36:40+00,j24.sqlite
02:24:A5:24:1A:D3,myChevrolet 4430,43.023970729219734,-83.6926801034831,3,2025-07-23 13:20:11+00,s22.sqlite
02:92:A5:02:D9:DB,myChevrolet1513,43.023487945016456,-83.69600138092812,3,2025-10-16 20:52:46+00,j24.sqlite
02:92:A5:E7:39:1B,myChevrolet4955,43.02370925186062,-83.69328208697026,3,2025-08-01 22:11:12+00,s22.sqlite
2A:3F:0B:B9:DF:66,AccuQuest,42.977824042950125,-83.76676892386763,3,2025-05-26 21:21:23+00,j24.sqlite
BC:82:5D:58:F2:20,cyndigil,43.02341175813976,-83.69689059217441,3,2025-07-01 23:39:09+00,s22.sqlite
BE:75:36:28:5D:D1,myChevrolet,43.034838960338796,-83.69382599936557,3,2025-10-11 19:51:39+00,j24.sqlite
F0:AB:54:64:FF:1C,Bbriya87,43.02345042093038,-83.6968061217416,3,2025-05-05 21:47:26+00,s22.sqlite
F8:96:FE:37:BB:EC,myGMC7670,43.02330728680907,-83.6969002986744,3,2025-07-08 21:19:31+00,j24.sqlite
F8:96:FE:3E:0F:3B,myChevrolet7695,43.02343497769955,-83.69683489275087,3,2025-05-06 22:34:33+00,j24.sqlite
C8:52:61:B5:5E:F0,Rose Group,43.01396426417524,-83.68899869848796,3,2024-03-31 21:45:49+00,s22.sqlite
32:24:A9:5A:2E:F7,DIRECT-F7-HP M428fdw LJ,42.976540082653045,-83.77009747172215,3,2025-07-12 20:45:14+00,j24.sqlite
B2:00:73:34:AC:5A,GMC WIFI,42.98368379292575,-83.7496324374306,3,2024-04-27 22:44:31+00,s22.sqlite
00:1E:C0:55:7E:B4,XR12-55-7E-B4,42.98149596513034,-83.7588841726318,3,2024-04-13 21:43:21+00,s22.sqlite
00:26:B4:21:F7:96,SYNC_XP3400ZS,43.02412379936509,-83.69403304775474,3,2024-04-20 01:11:42+00,s22.sqlite
00:30:44:1C:CA:AD,IBR1100-aad,43.02368821981075,-83.69330727145883,3,2024-04-30 02:20:44+00,s22.sqlite
00:54:AF:24:DF:81,HotspotDF81,43.023460580472545,-83.69686465873602,3,2024-04-10 18:10:18+00,s22.sqlite
00:54:AF:32:B3:CE,HotspotB3CE,43.023520852062305,-83.69678050443522,3,2025-01-30 02:27:23+00,j24.sqlite
00:54:AF:7C:01:90,Hotspot0190,43.023446666666665,-83.69694999999999,3,2024-05-31 18:03:25+00,s22.sqlite
00:54:AF:B3:29:81,Hotspot2981,43.024083541232,-83.69323641470571,3,2024-05-27 23:46:54+00,s22.sqlite
00:6F:F2:4E:0B:5A,WiFi Hotspot 3210,43.02402382666388,-83.69181308595817,3,2024-05-31 12:54:11+00,s22.sqlite
00:81:C4:75:7B:C1,HNB-BYOD,43.02003755087333,-83.69205772829103,3,2024-03-25 18:33:41+00,s22.sqlite
00:81:C4:7D:49:92,HNB-GUEST,43.01704922517479,-83.69163891805333,3,2024-03-24 23:03:27+00,s22.sqlite
00:92:A5:A4:B9:C3,myChevrolet2550,43.02068475537312,-83.69274775314221,3,2024-04-10 15:00:38+00,s22.sqlite
00:92:A5:AA:93:D3,myChevrolet9056,43.02346111341293,-83.69682257467036,3,2024-10-08 16:52:53+00,j24.sqlite
00:92:A5:D2:C1:55,myChevrolet 0326,43.01208353961222,-83.68940780448848,3,2024-04-24 17:56:07+00,s22.sqlite
00:92:A5:D5:53:DF,myChevrolet3170,43.023433329427604,-83.6967416705724,3,2024-04-27 01:50:14+00,s22.sqlite
00:CB:7A:CC:87:68,CBCI-8764,42.984106861382685,-83.75098852255034,3,2024-04-13 20:22:20+00,s22.sqlite
02:24:A5:60:36:D8,myGMC8120,43.023811283290556,-83.69306300112248,3,2024-10-10 22:38:30+00,j24.sqlite
02:24:A5:7D:B2:96,myChevrolet 5647,43.02347302302348,-83.69683113120837,3,2025-01-30 07:30:01+00,j24.sqlite
02:24:A5:B9:4B:F6,myGMC0699,43.023338874602466,-83.69458974872646,3,2024-04-29 18:12:50+00,s22.sqlite
02:92:A5:02:FB:C5,myChevrolet8508,42.983292837330424,-83.75079789157412,3,2024-04-13 22:06:41+00,s22.sqlite
02:92:A5:D8:02:B3,Jayla2024,43.02342167349638,-83.69674667790804,3,2024-04-27 20:20:23+00,s22.sqlite
04:95:E6:AC:58:81,SARFlint,42.97934441283483,-83.76188897835017,3,2025-01-28 23:48:07+00,j24.sqlite
10:05:01:2E:2E:10,CBCI-A5B7-2.4,42.96830453452013,-83.67231232161885,3,2024-03-24 22:48:15+00,s22.sqlite
10:05:01:B2:83:88,CBCI-48CA-2.4,42.98375817168442,-83.75162730109382,3,2024-04-27 22:04:54+00,s22.sqlite
10:05:01:D1:EB:E8,HOME-E061-2.4,43.033173009291424,-83.69353866837854,3,2024-10-10 22:08:26+00,j24.sqlite
12:E8:A7:38:7E:66,myGMC 7E66,43.023401670147514,-83.696845,3,2024-04-29 13:42:20+00,s22.sqlite
12:E8:A7:4A:57:32,myBuick 5732,42.991790170513596,-83.71165333527452,3,2024-04-27 20:16:42+00,s22.sqlite
12:E8:A7:A6:21:25,Black Beauty,43.023498331689304,-83.69680499988712,3,2024-04-26 20:46:28+00,s22.sqlite
12:E8:A7:B4:9E:0B,StrongCadi,43.02396863623939,-83.69229487797962,3,2024-04-25 20:26:03+00,s22.sqlite
1C:93:7C:20:BC:64,Brown,43.02785259897633,-83.69382177526289,3,2024-10-10 20:39:40+00,j24.sqlite
1E:9A:0F:4B:7D:E9,DavesSUV,42.984130877391316,-83.75084489315779,3,2025-01-28 23:52:57+00,j24.sqlite
22:AD:56:32:6F:3A,Hotspot6F3A,43.023479999692654,-83.69681832132231,3,2024-04-10 17:45:28+00,s22.sqlite
22:AD:56:38:FE:1C,HotspotFE1C,43.02342272032549,-83.69683331999767,3,2024-10-08 20:46:18+00,j24.sqlite
24:41:FE:37:D1:52,Home,42.97815797138644,-83.76595081290309,3,2025-01-28 23:45:23+00,j24.sqlite
24:D7:9C:C3:BC:01,SOMGUEST,43.01874612032334,-83.69179642708731,3,2024-04-10 14:47:52+00,s22.sqlite
28:A3:31:1D:B7:80,Medic14,43.023463306438614,-83.696863438056,3,2024-04-27 20:04:28+00,s22.sqlite
2A:03:EB:7B:3B:F1,myBuick3708,43.02361427891212,-83.69657479770262,3,2024-06-01 21:24:06+00,s22.sqlite
2A:03:EB:93:91:59,2022 equinox,43.02343990939723,-83.69679621027201,3,2024-04-26 19:41:43+00,s22.sqlite
2A:03:EB:A4:86:6B,Finley15,43.02342868761305,-83.6968017245681,3,2024-10-08 20:04:48+00,j24.sqlite
2A:03:EB:BA:DD:23,myChevrolet9411,43.023386148286065,-83.69682148469165,3,2024-04-20 15:43:28+00,s22.sqlite
2A:03:EB:E6:58:8F,myChevrolet7513,42.973352201597734,-83.77176597903352,3,2025-01-28 23:40:23+00,j24.sqlite
2A:03:EB:F9:60:D5,myChevrolet5197,43.01441314894872,-83.69140748318601,3,2024-04-24 17:52:17+00,s22.sqlite
2A:BD:4B:79:61:BF,moto g 5G (2022)_7765,43.023764560227924,-83.69507583108452,3,2024-11-26 22:55:22+00,j24.sqlite
2E:CC:81:C7:FD:89,Chevrolet_6141,43.02356653397009,-83.69670000336983,3,2024-04-26 18:23:45+00,s22.sqlite
2E:DC:AD:BD:09:53,myGMC,43.02340000018541,-83.69673333142661,3,2024-04-27 00:42:31+00,s22.sqlite
2E:DC:AD:D0:91:15,GMC 2019,43.023435643959395,-83.6968349738686,3,2025-01-25 17:19:27+00,j24.sqlite
36:23:03:69:04:AD,Payne-guest,42.94669513144174,-83.77122947670533,3,2025-01-28 23:37:35+00,j24.sqlite
3A:EB:DA:A2:9E:FC,SM-J737P244,43.02337836394525,-83.69684330826517,3,2024-04-28 23:07:03+00,s22.sqlite
3C:82:C0:AB:BB:A8,Peace Of Mind WiFi,42.99336506526855,-83.67711894841284,3,2024-03-24 22:57:29+00,s22.sqlite
5A:E4:03:2E:64:01,myChevrolet 6401,43.02339486729833,-83.69679710494717,3,2025-07-12 20:11:42+00,j24.sqlite
62:E6:F0:5B:70:C2,myGMC 70c2,43.023528333333324,-83.69682333333334,3,2025-10-14 11:32:08+00,s22.sqlite
74:83:C2:B1:16:83,FPCF Faith Formation,43.012608050702205,-83.68981536837755,3,2025-09-02 23:18:22+00,s22.sqlite
76:40:BB:50:2B:E7,DIRECT-e7-HP M402 LaserJet,42.9803159114906,-83.76105370603113,3,2025-08-24 22:31:21+00,s22.sqlite
7A:83:C2:7A:3F:5E,Vendor Secured,43.01649711548084,-83.68811082610797,3,2025-07-02 22:42:52+00,j24.sqlite
D4:DC:09:50:27:22,MGuest,43.02072,-83.69240666666668,3,2025-08-09 10:15:16+00,s22.sqlite
76:22:32:FE:0E:F3,Insight_Guest,42.981987759263454,-83.6745325701126,3,2025-09-06 20:31:39+00,s22.sqlite
54:B2:03:B2:4F:78,Wizard1-2.4,42.973923575246694,-83.67278776621937,3,2024-03-24 22:46:18+00,s22.sqlite
5A:E4:03:29:AB:85,myChevrolet AB85,43.023581666666665,-83.696755,3,2024-05-31 18:40:13+00,s22.sqlite
5A:E4:03:3C:1C:69,myChevrolet 1C69,43.02353150005222,-83.69660503612121,3,2024-04-10 16:53:44+00,s22.sqlite
5A:E4:03:5A:EE:6F,myBuick ee6f,43.02349123471535,-83.6968533817133,3,2024-05-26 11:16:53+00,s22.sqlite
5A:E4:03:73:7D:88,myGMC 7D88,43.023480010383366,-83.69681831467999,3,2024-05-31 17:27:26+00,s22.sqlite
5A:E4:03:ED:AC:0B,The Naha cherr,42.981529736209524,-83.75933171780243,3,2024-03-31 19:29:03+00,s22.sqlite
5C:5B:35:54:D6:83,MSetup,43.0184846041498,-83.6911249096317,3,2024-04-10 14:55:44+00,s22.sqlite
5C:5B:35:54:ED:95,MSetup,43.01918666666667,-83.693415,3,2024-05-27 18:02:19+00,s22.sqlite
5C:5B:35:55:8B:A3,MSetup,43.01786833333334,-83.69243833333333,3,2024-05-27 17:56:42+00,s22.sqlite
5C:5B:35:55:9B:03,MSetup,43.01794333333334,-83.69249666666668,3,2024-05-27 17:53:37+00,s22.sqlite
60:26:EF:82:CA:01,hmc-psk,42.98861636948143,-83.6759836330297,3,2024-03-24 22:56:52+00,s22.sqlite
60:38:E0:94:B3:5B,HRW,42.97407125178835,-83.68358503852971,3,2024-03-24 22:39:25+00,s22.sqlite
62:3A:1E:32:D1:05,TimHortons Manager,42.987073384649605,-83.74467896176908,3,2024-04-27 20:20:05+00,s22.sqlite
62:E6:F0:A4:B2:47,myGMC b247,42.99688710503831,-83.70637737087367,3,2024-04-13 20:17:29+00,s22.sqlite
64:67:72:0F:E5:D7,TMOBILE-E5D5,42.94482895240198,-83.73012127562971,3,2025-01-28 23:33:42+00,j24.sqlite
66:C0:E2:4D:5E:B2,Keyken,43.028276243169486,-83.69342293031659,3,2024-10-10 22:16:14+00,j24.sqlite
6C:71:D9:6E:84:70,GreatLakesMobile,43.0237453347182,-83.692944365041,3,2024-10-10 22:46:41+00,j24.sqlite
78:61:7C:6D:4A:B4,patmike67,42.98004468728089,-83.76146101837986,3,2024-04-27 21:53:00+00,s22.sqlite
78:61:7C:6D:90:2E,Rhonda,42.97445883993307,-83.67298295218527,3,2024-03-24 22:46:00+00,s22.sqlite
80:B9:7A:10:E9:06,Maya’s Wifi,43.01996535670517,-83.69410445763612,3,2024-11-10 00:38:40+00,j24.sqlite
80:DA:C2:76:77:58,Drinks of Essence 2.4,43.01502530069389,-83.69146584998906,3,2024-04-24 17:50:58+00,s22.sqlite
88:3D:24:C0:8B:6E,Thorsby,43.01019482662797,-83.6875163533963,3,2024-04-27 20:14:05+00,s22.sqlite
88:5A:85:D2:85:20,hum85067,43.02342333333333,-83.69700499999999,3,2024-05-31 18:03:48+00,s22.sqlite
88:96:4E:DD:0C:20,ATTCrmsZ7i,42.96893458180344,-83.6927036287506,3,2024-03-24 22:36:47+00,s22.sqlite
88:DC:96:51:99:3C,Red_Roof_8,42.983587294509206,-83.73527060187294,3,2024-04-27 22:51:33+00,s22.sqlite
8C:7A:15:67:11:98,OLV – FLINT GUEST,43.021385811598826,-83.69311649003089,3,2024-05-27 17:46:35+00,s22.sqlite
8E:53:E6:0F:43:48,myCadillac 4348,42.986849213367805,-83.74488372535137,3,2024-04-27 22:50:32+00,s22.sqlite
94:04:E3:1F:04:E6,Hamilton and Austin,43.01423816218266,-83.6911926314415,3,2024-04-27 23:00:13+00,s22.sqlite
98:26:AD:4D:62:C4,T-Mobile Broadband38,43.02965552179884,-83.6935121894235,3,2024-10-10 22:13:01+00,j24.sqlite
9A:49:14:4C:6E:CE,myBuick 6ece,43.03570699976115,-83.692087037647,3,2024-10-10 22:05:38+00,j24.sqlite
9C:34:26:31:5D:DC,Alexander,43.0258580185114,-83.6984465694772,3,2024-04-28 17:37:45+00,s22.sqlite
A0:04:60:E3:25:DA,NETGEAR93,42.96830236520709,-83.67231674921977,3,2024-03-24 22:48:17+00,s22.sqlite
AC:86:74:71:67:42,mfo,43.01565728971039,-83.6877125139326,3,2024-10-05 17:08:29+00,j24.sqlite
AC:DF:9F:02:F4:1A,Mays,43.01653520761673,-83.68649540895632,3,2024-03-25 18:18:32+00,s22.sqlite
B4:79:C8:07:89:08,MTA-Internal,43.01072579185967,-83.65453565250222,3,2024-04-27 22:56:21+00,s22.sqlite
B4:79:C8:07:98:08,MTA-Internal,43.01072579185967,-83.65453565250222,3,2024-04-27 22:56:21+00,s22.sqlite
B6:17:C8:10:E8:DD,FD,42.98437366223831,-83.75040603806727,3,2024-04-27 20:20:30+00,s22.sqlite
B6:DB:09:C1:38:D5,PBPV,42.97386438274455,-83.68324991902178,3,2024-03-24 22:39:50+00,s22.sqlite
B8:5E:71:98:6E:88,CBCI-6E84,42.97387042940696,-83.68329027273367,3,2024-03-24 22:39:46+00,s22.sqlite
BA:5E:71:51:8C:D7,Pittman73,43.02665687852227,-83.69472739102429,3,2024-04-28 18:14:39+00,s22.sqlite
BA:9F:09:86:39:A8,myChevrolet,43.02185578120531,-83.6971785613672,3,2024-03-29 22:00:56+00,s22.sqlite
BC:82:5D:89:F5:BA,Archer,43.023425978602376,-83.69679516138392,3,2024-04-20 03:45:16+00,s22.sqlite
BC:82:5D:D1:00:45,Maynie,43.02358538004904,-83.69583042267197,3,2024-05-31 17:19:37+00,s22.sqlite
BC:96:E5:8B:11:FE,not4you,42.973936873978644,-83.67265781478648,3,2024-03-24 22:55:08+00,s22.sqlite
C0:C1:C0:CC:F0:3B,HB's Hizzy,43.01507804181819,-83.6846957629736,3,2024-03-25 18:12:57+00,s22.sqlite
C4:49:BB:1F:66:FA,RuthlessLady810,43.023978705928066,-83.6974119384001,3,2024-04-28 04:48:55+00,s22.sqlite
C4:49:BB:84:B9:D0,deedee,43.023669999999996,-83.69326833333335,3,2024-06-03 18:32:24+00,s22.sqlite
C4:49:BB:C4:DC:80,Mike Bowen,43.023540000000004,-83.69675333333335,3,2024-05-31 18:23:14+00,s22.sqlite
C4:49:BB:DD:7F:E5,jessicascar,43.023385013954254,-83.69687333304815,3,2024-04-20 15:24:49+00,s22.sqlite
C4:49:BB:E4:82:66,Jills Buick,43.0234350498669,-83.69683489377516,3,2025-01-25 17:25:52+00,j24.sqlite
C4:6E:33:83:72:2C,Moxee Hotspot3535_2.4G,43.0203507787301,-83.69220818633646,3,2024-04-10 14:29:22+00,s22.sqlite
CE:22:26:2D:05:88,myChevrolet,42.9836457113228,-83.74995669756078,3,2024-04-13 21:52:37+00,s22.sqlite
CE:22:26:3B:78:3E,myGMC ,42.98491673066402,-83.74932158945309,3,2024-04-13 22:08:03+00,s22.sqlite
CE:22:26:76:F0:BC,21traverse,43.02337181535408,-83.69687549178022,3,2025-01-26 19:33:07+00,j24.sqlite
CE:22:26:7D:60:06,myChevrolet0726,43.02352333029116,-83.69679333029116,3,2024-04-27 23:38:28+00,s22.sqlite
CE:22:26:A5:B9:24,myChevrolet7487,43.02385421580104,-83.6918316062828,3,2024-04-28 17:49:49+00,s22.sqlite
CE:22:26:D3:A8:AE,myBuick9390,42.973485128772055,-83.67261325094579,3,2024-04-27 21:51:33+00,s22.sqlite
CE:88:26:67:D9:F6,myCadillac d9f6,43.023166129092836,-83.69638776237014,3,2024-10-06 16:49:26+00,j24.sqlite
D0:D3:E0:BB:54:61,OMF-Guest,42.980410467496334,-83.75871845273272,3,2024-04-13 21:49:00+00,s22.sqlite
D0:D3:E0:BB:54:62,CorpSecure,42.98078496522716,-83.75873962728622,3,2024-04-13 21:49:09+00,s22.sqlite
D2:40:EF:15:1A:10,My VW 3076,43.023444058019074,-83.69686467160838,3,2024-10-07 00:12:52+00,j24.sqlite
D4:DC:09:5F:4B:52,MGuest,43.02004333333333,-83.69348666666669,3,2024-05-27 18:03:42+00,s22.sqlite
D4:DC:09:60:DB:DB,MSetup,43.01740322327209,-83.69406287248825,3,2024-04-27 20:11:26+00,s22.sqlite
